sku,barcode,price,active,quantity
7730969303654,7730969303654,1332.1,1,0
7795314028545,7795314028545,10731.6,1,0
7730900993135,7730900993135,1488.3,1,0
7730751947615,7730751947615,726,1,0
7730607007869,7730607007869,1173.7,1,0
7730607007876,7730607007876,1395.9,1,0
7730607007883,7730607007883,1144,1,0
7730607007906,7730607007906,1574.1,1,0
7730381003828,7730381003828,996.6,1,2
7800007687050,7800007687050,2389.2,1,0
7730607002475,7730607002475,1192.4,1,0
7730533007292,7730533007292,2176.9,1,0
7730607002499,7730607002499,3028.3,1,0
7730751947622,7730751947622,898.7,1,0
8008970011202,8008970011202,393.8,1,0
55803,55803,806.3,1,0
55804,55804,1059.3,1,3
55805,55805,1029.6,1,0
7730607002178,7730607002178,2885.3,1,0
8716900591778,8716900591778,8149.9,1,0
7730924874939,7730924874939,283.8,1,0
7730924874946,7730924874946,397.1,1,0
7730912545087,7730912545087,416.9,1,0
7730900993838,7730900993838,390.5,1,0
7730900993739,7730900993739,586.3,1,0
7730900993845,7730900993845,586.3,1,0
7730900993753,7730900993753,838.2,1,0
7730698019376,7730698019376,2913.9,1,0
7730900993913,7730900993913,2246.2,1,0
7730900994040,7730900994040,2418.9,1,0
7730900994057,7730900994057,3022.8,1,0
7730900994064,7730900994064,3526.6,1,0
7730900994071,7730900994071,3829.1,1,0
041554543681,041554543681,1098.9,1,0
7795338999067,7795338999067,2368.3,1,0
7795338999081,7795338999081,2865.5,1,0
7730965310601,7730965310601,988.9,1,0
7730607002277,7730607002277,1329.9,1,0
7730607002291,7730607002291,1767.7,1,0
7730607002307,7730607002307,1518,1,0
7730607004097,7730607004097,3974.3,1,0
7730607004127,7730607004127,6036.8,1,1
7730900994347,7730900994347,939.4,1,0
7730599000671,7730599000671,6337.1,1,0
7730900994378,7730900994378,1153.9,1,1
7730900994590,7730900994590,1317.8,1,0
7730900994415,7730900994415,2341.9,1,0
7798032938752,7798032938752,488.4,1,0
7730965310618,7730965310618,738.1,1,0
7730607018629,7730607018629,1829.3,1,0
7730900994583,7730900994583,1105.5,1,0
7730900994521,7730900994521,1940.4,1,0
7730900994545,7730900994545,2010.8,1,0
7730900994552,7730900994552,3014,1,0
7730900994576,7730900994576,3297.8,1,0
3337875598996,3337875598996,664.4,1,1
7730900994514,7730900994514,1005.4,1,0
7730607002659,7730607002659,1106.6,1,0
7730533008367,7730533008367,1601.6,1,0
7730912540938,7730912540938,6091.8,1,0
7730207112741,7730207112741,89.1,1,0
69339,69339,140.8,1,0
7730969305672,7730969305672,2574,1,0
7730969305597,7730969305597,3084.4,1,0
7730969306297,7730969306297,1617,1,0
7730969306303,7730969306303,2355.1,1,0
7891317040703,7891317040703,2378.2,1,1
7730969306280,7730969306280,1386,1,2
7730969305979,7730969305979,1699.5,1,0
7730969305962,7730969305962,2357.3,1,2
7730969305948,7730969305948,770,1,0
7730969305931,7730969305931,781,1,1
7730698021690,7730698021690,803,1,0
7730599001029,7730599001029,2416.7,1,0
7730607000853,7730607000853,627,1,0
7730607000877,7730607000877,392.7,1,0
3605972342621,3605972342621,3399,1,0
7730599001142,7730599001142,1931.6,1,5
7730599001036,7730599001036,2698.3,1,0
7730599001067,7730599001067,339.9,1,0
7730932391060,7730932391060,580.8,1,0
7795338991313,7795338991313,523.6,1,0
74184,74184,181.5,1,0
7509552884500,7509552884500,471.9,1,0
8411061092231,8411061092231,2559.7,1,0
7509552876307,7509552876307,203.5,1,0
7509552876314,7509552876314,312.4,1,0
7730188251392,7730188251392,267.3,1,0
7730607004639,7730607004639,1661,1,0
7730599001371,7730599001371,2501.4,1,0
041554087659,041554087659,845.9,1,0
7730751959472,7730751959472,1639,1,2
7730564395023,7730564395023,1340.9,1,0
7509552930559,7509552930559,470.8,1,0
7798051851841,7798051851841,1210,1,0
7798129417818,7798129417818,950.4,1,1
3614274151152,3614274151152,10725,1,0
3614272225701,3614272225701,5346,1,0
071249690437,071249690437,1056,1,0
7730704006857,7730704006857,1293.6,1,0
7804923025774,7804923025774,268.4,1,2
7730698023571,7730698023571,1367.3,1,0
7730698023601,7730698023601,1724.8,1,0
7730698023618,7730698023618,1851.3,1,0
7730698023632,7730698023632,1199,1,0
7730698023663,7730698023663,1865.6,1,0
7730704006833,7730704006833,1059.3,1,0
7790770602384,7790770602384,408.1,1,6
7730533008787,7730533008787,1213.3,1,5
7795347984580,7795347984580,1629.1,1,0
3614274380392,3614274380392,7106,1,0
3614274380408,3614274380408,7106,1,0
3614274380415,3614274380415,7106,1,0
4008455476711,4008455476711,182.6,1,0
4015672111110,4015672111110,4678.3,1,1
3600531697402,3600531697402,801.9,1,1
7793742004841,7793742004841,1592.8,1,0
7891010257071,7891010257071,1318.9,1,2
7891010257064,7891010257064,1318.9,1,0
7509552961812,7509552961812,313.5,1,2
7509552978735,7509552978735,313.5,1,2
3614274459869,3614274459869,9378.6,1,0
3614274459708,3614274459708,7081.8,1,0
3614274459685,3614274459685,5264.6,1,0
7898193071227,7898193071227,598.4,1,0
7896007552740,7896007552740,909.7,1,1
7730317083481,7730317083481,2121.9,1,0
7730317083153,7730317083153,2970,1,5
3614274626841,3614274626841,10296,1,0
7798101203668,7798101203668,4194.3,1,8
7798101203699,7798101203699,4194.3,1,8
3614274661590,3614274661590,5907,1,0
3614274661729,3614274661729,11814,1,0
3614274521238,3614274521238,13530,1,0
3614274521368,3614274521368,7436,1,0
041554102390,041554102390,1010.9,1,0
071249702826,071249702826,1630.2,1,1
3600542658683,3600542658683,341,1,0
7509552958898,7509552958898,156.2,1,0
3614274329391,3614274329391,9845,1,0
3614274329407,3614274329407,7095,1,0
7731304267402,7731304267402,468.6,1,0
7707957660370,7707957660370,660,1,3
619660879132,619660879132,1925,1,0
7730957661063,7730957661063,550,1,1
612590415777,612590415777,1309,1,1
612590416019,612590416019,2079,1,1
67421,67421,1032.9,1,0
7730957660868,7730957660868,825,1,0
7730957661100,7730957661100,990,1,1
7791293050324,7791293050324,518.1,1,0
7791293050355,7791293050355,518.1,1,0
7730957660905,7730957660905,550,1,0
8718117611683,8718117611683,1296.9,1,0
8411061081570,8411061081570,1472.9,1,0
8411061865408,8411061865408,7507.5,1,0
8411061982105,8411061982105,1930.5,1,0
3349666007891,3349666007891,4917,1,0
8411061067895,8411061067895,8200.5,1,0
8411061698594,8411061698594,1472.9,1,0
8411061695951,8411061695951,1930.5,1,0
8411061080764,8411061080764,1930.5,1,0
8411061081358,8411061081358,2491.5,1,0
8411061739877,8411061739877,2491.5,1,0
8411061982020,8411061982020,1930.5,1,0
8411061820117,8411061820117,1472.9,1,0
8411061813973,8411061813973,1930.5,1,0
8411061946671,8411061946671,1930.5,1,0
8411061944653,8411061944653,1930.5,1,0
8435415032520,8435415032520,7821,1,0
8411061945568,8411061945568,2491.5,1,0
7730698023113,7730698023113,993.3,1,0
7798095330722,7798095330722,2240.7,1,0
7730957661827,7730957661827,539,1,0
7730957661834,7730957661834,825,1,0
7730957661841,7730957661841,550,1,0
7791293032436,7791293032436,248.6,1,2
7791293022581,7791293022581,248.6,1,1
8411061982617,8411061982617,1472.9,1,0
8411061819685,8411061819685,2491.5,1,0
8683407000518,8683407000518,71.5,1,2
67944,67944,2.2,1,0
7730965310205,7730965310205,691.9,1,0
3337875957137,3337875957137,880,1,4
3337875952903,3337875952903,1441,1,0
8411061103050,8411061103050,1164.9,1,0
8411061103104,8411061103104,1164.9,1,0
8411061103074,8411061103074,1164.9,1,0
8411061103029,8411061103029,1164.9,1,0
8411061103043,8411061103043,1164.9,1,0
7792640004700,7792640004700,652.3,1,0
7792640007756,7792640007756,579.7,1,0
8470001769183,8470001769183,4272.4,1,0
7730900574167,7730900574167,602.8,1,1
8023277183575,8023277183575,4394.5,1,1
8410225543688,8410225543688,1270.5,1,0
7730599001579,7730599001579,1177,1,0
7730599001678,7730599001678,1298,1,0
7730932395310,7730932395310,369.6,1,8
7730941122099,7730941122099,226.6,1,0
5465726697061,5465726697061,685.3,1,0
7702425540897,7702425540897,640.2,1,0
7791293032498,7791293032498,248.6,1,1
7791293032443,7791293032443,248.6,1,2
7731304252040,7731304252040,475.2,1,0
7790015104109,7790015104109,388.3,1,3
7730305094215,7730305094215,548.9,1,0
7730965310144,7730965310144,794.2,1,0
7730991390035,7730991390035,444.4,1,0
67996,67996,244.2,1,0
7730751956488,7730751956488,785.4,1,0
8683407001485,8683407001485,275,1,0
7509552961850,7509552961850,313.5,1,0
7891150101784,7891150101784,436.7,1,0
6902395858539,6902395858539,823.9,1,0
7509552932416,7509552932416,325.6,1,0
4008576316989,4008576316989,382.8,1,1
7804651938568,7804651938568,3104.2,1,2
7509546079271,7509546079271,165,1,0
4006000195681,4006000195681,413.6,1,0
7891150102927,7891150102927,325.6,1,0
17730991260021,17730991260021,4331.8,1,0
3614274219579,3614274219579,7722,1,0
7730900573443,7730900573443,273.9,1,0
7730900573450,7730900573450,581.9,1,0
7730607002048,7730607002048,662.2,1,0
7791293047058,7791293047058,325.6,1,0
7790520997029,7790520997029,448.8,1,0
7800060603011,7800060603011,2031.7,1,0
7800060036703,7800060036703,2337.5,1,0
7730900573535,7730900573535,1108.8,1,0
7800060043671,7800060043671,997.7,1,0
5000455006072,5000455006072,62075.2,1,0
5000455006430,5000455006430,176323.4,1,0
7790520025753,7790520025753,598.4,1,0
7730599613147,7730599613147,13226.4,1,0
7730533007346,7730533007346,6024.7,1,0
7790520999313,7790520999313,338.8,1,0
7790520017925,7790520017925,515.9,1,0
7795348251148,7795348251148,9002.4,1,0
7790520025746,7790520025746,535.7,1,0
7790520001221,7790520001221,220,1,0
7790520001245,7790520001245,220,1,0
7790520025869,7790520025869,273.9,1,0
8427426055926,8427426055926,841.5,1,0
8427426055957,8427426055957,841.5,1,0
8427426044418,8427426044418,710.6,1,0
7790520029089,7790520029089,231,1,0
7790520024992,7790520024992,392.7,1,0
7790520009777,7790520009777,401.5,1,0
7790463000114,7790463000114,335.5,1,0
8427426008373,8427426008373,601.7,1,0
7790520993809,7790520993809,295.9,1,0
5000456062206,5000456062206,4565,1,0
7730953020284,7730953020284,832.7,1,0
7790520025838,7790520025838,133.1,1,0
7730912545667,7730912545667,445.5,1,0
7730698022284,7730698022284,553.3,1,0
8427426049208,8427426049208,596.2,1,0
7730912545926,7730912545926,684.2,1,0
7730533004116,7730533004116,1483.9,1,4
7730698021256,7730698021256,767.8,1,4
7730912545025,7730912545025,797.5,1,6
7730900573528,7730900573528,664.4,1,5
7730900574099,7730900574099,569.8,1,10
7730900573764,7730900573764,460.9,1,14
3614274644449,3614274644449,9889,1,0
3614274644432,3614274644432,7260,1,0
3614274821680,3614274821680,10276.2,1,0
3605973076402,3605973076402,10065,1,0
3605973076426,3605973076426,5553.9,1,0
3605973080782,3605973080782,13102.1,1,0
3605973080805,3605973080805,13102.1,1,0
3605973080607,3605973080607,10065,1,0
3605973080621,3605973080621,5553.9,1,0
3614274786620,3614274786620,8653.7,1,1
3614274769685,3614274769685,12982.2,1,0
7730607004691,7730607004691,577.5,1,0
7730607004714,7730607004714,694.1,1,0
7730215002645,7730215002645,542.3,1,0
8411061124994,8411061124994,7689,1,0
8411061125007,8411061125007,5588,1,0
8433982027475,8433982027475,2037.2,1,0
8411061092507,8411061092507,6853,1,0
8435415114783,8435415114783,6649.5,1,0
7908966527483,7908966527483,683.1,1,12
7908966527520,7908966527520,683.1,1,12
7908966527445,7908966527445,683.1,1,12
7509552876277,7509552876277,312.4,1,0
7509552876291,7509552876291,312.4,1,0
7509552933918,7509552933918,294.8,1,0
7509552876321,7509552876321,312.4,1,0
7896007552719,7896007552719,1720.4,1,0
7509552933925,7509552933925,191.4,1,0
7730607000136,7730607000136,545.6,1,3
7730607004950,7730607004950,1155,1,4
7730215002027,7730215002027,213.4,1,7
7730215002454,7730215002454,1095.6,1,53
7730607000143,7730607000143,1036.2,1,16
041554091915,041554091915,658.9,1,2
7791293045511,7791293045511,518.1,1,0
7791293022635,7791293022635,248.6,1,2
7791293025537,7791293025537,248.6,1,3
7791293045542,7791293045542,518.1,1,0
7791293046983,7791293046983,315.7,1,3
6957931459367,6957931459367,391.6,1,0
8411061125816,8411061125816,2398,1,0
8411061125823,8411061125823,1793,1,0
8433982028519,8433982028519,2454.1,1,0
8411061123607,8411061123607,7931,1,0
8411061123614,8411061123614,9911,1,0
8411061007457,8411061007457,1485,1,0
8411061007464,8411061007464,1485,1,0
8411061007433,8411061007433,1485,1,0
7509546702599,7509546702599,222.2,1,0
7730972333921,7730972333921,825,1,0
3614274292848,3614274292848,6116,1,0
7509552963106,7509552963106,651.2,1,0
8411061092378,8411061092378,7348,1,0
7891150095618,7891150095618,86.9,1,0
7794207085429,7794207085429,424.6,1,0
6922244701847,6922244701847,1342,1,0
70580,70580,1342,1,0
7612791401763,7612791401763,3470.5,1,0
7736550004535,7736550004535,1720.4,1,0
7736550004542,7736550004542,1720.4,1,0
7736550004559,7736550004559,1720.4,1,0
7730188613039,7730188613039,199.1,1,4
7730188613015,7730188613015,199.1,1,4
7804920007919,7804920007919,200.2,1,2
8423372800429,8423372800429,3181.2,1,0
4019042702380,4019042702380,394.9,1,10
6970221762749,6970221762749,1621.4,1,1
7613421192396,7613421192396,2592.7,1,0
7730698023687,7730698023687,1409.1,1,0
7730329071742,7730329071742,89.1,1,0
7730607004844,7730607004844,292.6,1,0
204788,204788,19.8,1,0
8411061129821,8411061129821,1930.5,1,0
3614274329384,3614274329384,13090,1,0
7730188381501,7730188381501,126.5,1,0
8023277155183,8023277155183,2068,1,0
7730925511994,7730925511994,563.2,1,8
8023277150041,8023277150041,2242.9,1,0
3360377002951,3360377002951,7282,1,0
7509552924770,7509552924770,152.9,1,0
7509552932850,7509552932850,152.9,1,0
071249682128,071249682128,1010.9,1,5
7509552875652,7509552875652,746.9,1,0
6452930319303,6452930319303,360.8,1,0
7793008019138,7793008019138,387.2,1,0
7793008019145,7793008019145,387.2,1,0
7793008019183,7793008019183,387.2,1,0
7793008019190,7793008019190,387.2,1,0
7793008019206,7793008019206,387.2,1,0
7793008019237,7793008019237,387.2,1,0
7793008019244,7793008019244,387.2,1,0
7793008019251,7793008019251,387.2,1,0
3337875944618,3337875944618,5060,1,0
7795373012790,7795373012790,1529,1,0
14300100,14300100,102.3,1,0
619660878838,619660878838,7799,1,0
800001,800001,38.5,1,0
2682478307331,2682478307331,82.5,1,0
7803510003492,7803510003492,7125.8,1,0
7730282026506,7730282026506,126.5,1,0
7730970610239,7730970610239,2299,1,0
619660878708,619660878708,1980,1,0
7730915493705,7730915493705,266.2,1,0
039442032218,039442032218,5489,1,0
7730366737212,7730366737212,262.9,1,0
7730915493699,7730915493699,145.2,1,0
2174990841,2174990841,1969,1,0
7798123000178,7798123000178,107.8,1,0
7730366730923,7730366730923,413.6,1,0
7730305006256,7730305006256,752.4,1,0
7730366737229,7730366737229,262.9,1,0
05500100,05500100,112.2,1,0
7730366730138,7730366730138,353.1,1,0
8410412028516,8410412028516,474.1,1,0
7798148277691,7798148277691,1464.1,1,0
8411047142073,8411047142073,543.4,1,0
7790770601837,7790770601837,385,1,0
91012258,91012258,62.7,1,0
7790770601813,7790770601813,467.5,1,0
7702018072439,7702018072439,88,1,0
6946052900025,6946052900025,115.5,1,0
8410412130165,8410412130165,414.7,1,0
7730366730954,7730366730954,361.9,1,0
7730282026513,7730282026513,200.2,1,0
7730377015507,7730377015507,174.9,1,0
7730377119014,7730377119014,337.7,1,0
7730377007489,7730377007489,181.5,1,0
7730377528212,7730377528212,181.5,1,0
7730377019451,7730377019451,310.2,1,0
7730377019420,7730377019420,370.7,1,0
7730377019433,7730377019433,370.7,1,0
7730377115900,7730377115900,346.5,1,0
7730377115405,7730377115405,301.4,1,0
77326713,77326713,193.6,1,0
7730377006734,7730377006734,122.1,1,0
7730377006598,7730377006598,102.3,1,0
7730377006673,7730377006673,102.3,1,0
7730377006680,7730377006680,102.3,1,0
7730377009469,7730377009469,102.3,1,0
7730377008028,7730377008028,102.3,1,0
7730377009193,7730377009193,102.3,1,0
7730377008035,7730377008035,102.3,1,0
7730377006642,7730377006642,102.3,1,0
7730377008042,7730377008042,102.3,1,0
7730377008493,7730377008493,102.3,1,0
7730377009902,7730377009902,102.3,1,0
7730377006703,7730377006703,102.3,1,0
7730377006659,7730377006659,102.3,1,0
7730377007380,7730377007380,102.3,1,0
7730377006628,7730377006628,102.3,1,0
7730377006635,7730377006635,102.3,1,0
7730377006697,7730377006697,102.3,1,0
7730377007519,7730377007519,158.4,1,0
7730377000831,7730377000831,158.4,1,0
7730377044927,7730377044927,158.4,1,0
7730377007526,7730377007526,158.4,1,0
7730377007533,7730377007533,158.4,1,0
7730377000824,7730377000824,158.4,1,0
7730377513829,7730377513829,162.8,1,0
7730377513805,7730377513805,162.8,1,0
7730377513812,7730377513812,162.8,1,0
7730377513836,7730377513836,162.8,1,0
7730377513843,7730377513843,162.8,1,0
7730377513850,7730377513850,162.8,1,0
7730377513867,7730377513867,162.8,1,0
7730377513874,7730377513874,162.8,1,0
7730377513881,7730377513881,162.8,1,0
7730377513898,7730377513898,162.8,1,0
7730377513904,7730377513904,162.8,1,0
7730377513928,7730377513928,162.8,1,0
7730377513935,7730377513935,162.8,1,0
7730377513942,7730377513942,162.8,1,0
7730377007939,7730377007939,162.8,1,0
7730377007953,7730377007953,162.8,1,0
77308986,77308986,275,1,0
7730377007502,7730377007502,275,1,0
77308993,77308993,275,1,0
77309006,77309006,275,1,0
7730377525044,7730377525044,221.1,1,0
7730377002125,7730377002125,221.1,1,0
77303189,77303189,204.6,1,0
7730377537535,7730377537535,216.7,1,0
7730377537528,7730377537528,216.7,1,0
7730377537511,7730377537511,216.7,1,0
7730377537320,7730377537320,299.2,1,0
7798148274706,7798148274706,2986.5,1,0
7798148274713,7798148274713,2986.5,1,0
7798148274720,7798148274720,2986.5,1,0
7798148274737,7798148274737,2986.5,1,0
7798148274744,7798148274744,2986.5,1,0
7896000672049,7896000672049,405.9,1,0
7896000660855,7896000660855,366.3,1,0
7896000660107,7896000660107,638,1,0
7896000674562,7896000674562,266.2,1,0
7896000660206,7896000660206,1019.7,1,0
7896000650054,7896000650054,217.8,1,0
7896000650139,7896000650139,217.8,1,0
7896000650184,7896000650184,217.8,1,0
7896000650252,7896000650252,224.4,1,0
7896000650634,7896000650634,217.8,1,0
7896000650689,7896000650689,217.8,1,0
7896000624659,7896000624659,127.6,1,0
7896000624857,7896000624857,127.6,1,0
7896000625359,7896000625359,152.9,1,0
7896000624208,7896000624208,127.6,1,0
7896000624406,7896000624406,127.6,1,0
7896000624666,7896000624666,207.9,1,0
7896000625151,7896000625151,152.9,1,0
7896000627100,7896000627100,152.9,1,0
7896000627506,7896000627506,249.7,1,0
7896000623850,7896000623850,127.6,1,0
7896000623454,7896000623454,127.6,1,0
7896000661302,7896000661302,181.5,1,0
7896000660404,7896000660404,169.4,1,0
7896000614001,7896000614001,344.3,1,0
7896000614056,7896000614056,313.5,1,0
7896000614308,7896000614308,272.8,1,0
7896000614209,7896000614209,163.9,1,0
7896000614155,7896000614155,181.5,1,0
7896000614254,7896000614254,138.6,1,0
7896000614650,7896000614650,187,1,0
7896000615107,7896000615107,244.2,1,0
7896000615152,7896000615152,223.3,1,0
7896000615251,7896000615251,255.2,1,0
7896000615401,7896000615401,195.8,1,0
7896000615459,7896000615459,177.1,1,0
7896000615503,7896000615503,160.6,1,0
7896000615558,7896000615558,206.8,1,0
7896000661050,7896000661050,308,1,0
7896000660152,7896000660152,530.2,1,0
7896000661159,7896000661159,308,1,0
7896000650603,7896000650603,353.1,1,0
7896000672896,7896000672896,255.2,1,0
7896000672612,7896000672612,321.2,1,0
7896000661005,7896000661005,151.8,1,0
7896000677150,7896000677150,446.6,1,0
7896000677068,7896000677068,460.9,1,0
7896000660954,7896000660954,217.8,1,0
7896000660657,7896000660657,199.1,1,0
7896000670151,7896000670151,421.3,1,0
7730912004331,7730912004331,178.2,1,0
61219770010,61219770010,638,1,0
7730202387427,7730202387427,12554.3,1,0
618059102271,618059102271,1727,1,0
7791600030230,7791600030230,1411.3,1,0
7791600072070,7791600072070,422.4,1,0
7730482001617,7730482001617,4018.3,1,0
7730482001594,7730482001594,5529.7,1,0
7730912543458,7730912543458,196.9,1,0
7730912543885,7730912543885,185.9,1,0
7730912543977,7730912543977,260.7,1,0
7730912544004,7730912544004,382.8,1,0
7730912543984,7730912543984,324.5,1,0
7730912544011,7730912544011,548.9,1,0
7730912544110,7730912544110,182.6,1,0
7730912544202,7730912544202,179.3,1,0
7730912544257,7730912544257,267.3,1,0
7730912544264,7730912544264,380.6,1,0
7795312108232,7795312108232,15616.7,1,0
7795347972112,7795347972112,9854.9,1,0
7730711023595,7730711023595,2509.1,1,0
7730711025520,7730711025520,1574.1,1,0
7730711027463,7730711027463,26979.7,1,0
4046964052552,4046964052552,178.2,1,0
7804606590551,7804606590551,5506.6,1,0
7730711026695,7730711026695,1966.8,1,0
7730711025322,7730711025322,16425.2,1,0
7730711060408,7730711060408,22738.1,1,0
7730711060422,7730711060422,45477.3,1,0
7730711025681,7730711025681,1951.4,1,0
7730711026749,7730711026749,11102.3,1,0
7730711025834,7730711025834,3348.4,1,0
7730711026916,7730711026916,279.4,1,0
7730711025445,7730711025445,7317.2,1,0
7730711025339,7730711025339,1670.9,1,0
7730711025346,7730711025346,4507.8,1,0
7730711026565,7730711026565,8114.7,1,0
7795336290906,7795336290906,18771.5,1,0
7730711026329,7730711026329,3712.5,1,0
9008732009033,9008732009033,4492.4,1,0
9008732009040,9008732009040,7806.7,1,0
9008732009057,9008732009057,10159.6,1,0
7730711027203,7730711027203,11434.5,1,0
7702123004141,7702123004141,103957.7,1,0
1084005073,1084005073,2922.7,1,0
1084005110,1084005110,845.9,1,0
3000318795777,3000318795777,1648.9,1,0
7730611002492,7730611002492,290.4,1,0
77982728,77982728,8.8,1,0
77982698,77982698,8.8,1,0
7506295378556,7506295378556,12.1,1,0
7730295063123,7730295063123,50.6,1,0
7730925510065,7730925510065,21902.1,1,0
7730925510096,7730925510096,2391.4,1,0
7730925510089,7730925510089,6234.8,1,0
7730925510102,7730925510102,774.4,1,0
7730925510126,7730925510126,17455.9,1,0
7730925510133,7730925510133,916.3,1,0
7730925510140,7730925510140,2777.5,1,0
7730925510164,7730925510164,2569.6,1,0
7730925510225,7730925510225,32283.9,1,0
7730925510249,7730925510249,4200.9,1,0
7730925510294,7730925510294,2908.4,1,0
7730925510348,7730925510348,768.9,1,0
7730925510331,7730925510331,2214.3,1,0
7730925510379,7730925510379,970.2,1,0
7730925510355,7730925510355,2324.3,1,0
7730925510362,7730925510362,3230.7,1,0
7798148271217,7798148271217,605,1,0
7798148272146,7798148272146,6124.8,1,0
7798148272153,7798148272153,6124.8,1,0
7798148272184,7798148272184,6124.8,1,0
7798148272191,7798148272191,3872,1,0
7798148272207,7798148272207,3872,1,0
7798148272214,7798148272214,3872,1,0
7730979510400,7730979510400,74822,1,0
7730979510554,7730979510554,18705.5,1,0
7730698016702,7730698016702,26321.9,1,0
7730607002512,7730607002512,13516.8,1,0
09381570043,09381570043,810.7,1,0
7730607006152,7730607006152,5097.4,1,0
7730607006664,7730607006664,55146.3,1,0
7730607127734,7730607127734,2778.6,1,0
7795320051018,7795320051018,79561.9,1,0
7793970134129,7793970134129,309.1,1,0
7793970135829,7793970135829,344.3,1,0
7793970141714,7793970141714,171.6,1,0
7793970133115,7793970133115,493.9,1,0
7793970141738,7793970141738,171.6,1,0
7793970135928,7793970135928,385,1,0
7793970141721,7793970141721,171.6,1,0
8411660010100,8411660010100,68.2,1,0
7730925510447,7730925510447,3798.3,1,0
7730925510454,7730925510454,6301.9,1,0
7730900990219,7730900990219,1789.7,1,0
7791130963411,7791130963411,552.2,1,0
7792129000551,7792129000551,1262.8,1,0
7730404006553,7730404006553,2027.3,1,0
7730404006560,7730404006560,5141.4,1,0
7730404004184,7730404004184,279.4,1,0
7730482001747,7730482001747,1274.9,1,0
7797991146659,7797991146659,31284,1,0
7797991144334,7797991144334,20989.1,1,0
7730295181155,7730295181155,135.3,1,0
7730295181148,7730295181148,102.3,1,0
7751851016155,7751851016155,79.2,1,0
7751851016162,7751851016162,79.2,1,0
7751851016179,7751851016179,79.2,1,0
7730295132515,7730295132515,86.9,1,0
7730295132300,7730295132300,108.9,1,0
7730295132317,7730295132317,108.9,1,0
7730295132331,7730295132331,108.9,1,0
7730295120017,7730295120017,83.6,1,0
7730295120031,7730295120031,214.5,1,0
7730295121021,7730295121021,104.5,1,0
7730295121038,7730295121038,160.6,1,0
7730295000678,7730295000678,139.7,1,0
7730295000685,7730295000685,101.2,1,0
7730295110889,7730295110889,342.1,1,0
7730295000500,7730295000500,136.4,1,0
7730295150052,7730295150052,421.3,1,0
7730295000562,7730295000562,135.3,1,0
7751851010672,7751851010672,66,1,0
7730295150625,7730295150625,564.3,1,0
7730295150830,7730295150830,548.9,1,0
7730295000548,7730295000548,159.5,1,0
7730295000609,7730295000609,143,1,0
7730295000623,7730295000623,157.3,1,0
7730295000630,7730295000630,125.4,1,0
7730295140527,7730295140527,127.6,1,0
7730295000104,7730295000104,143,1,0
7804945001114,7804945001114,550,1,0
7804945001862,7804945001862,550,1,0
7804945001923,7804945001923,531.3,1,0
7804945002043,7804945002043,531.3,1,0
7804945001527,7804945001527,694.1,1,0
7804945001626,7804945001626,694.1,1,0
7804945002722,7804945002722,694.1,1,0
7804945001305,7804945001305,454.3,1,0
7804945001329,7804945001329,672.1,1,0
7804945001404,7804945001404,496.1,1,0
7792150000124,7792150000124,112.2,1,0
7792150101777,7792150101777,190.3,1,0
7792150000957,7792150000957,116.6,1,0
7792150124509,7792150124509,139.7,1,0
7730905760763,7730905760763,297,1,0
7792150000971,7792150000971,135.3,1,0
7792150215115,7792150215115,199.1,1,0
7792150215122,7792150215122,301.4,1,0
7730905760244,7730905760244,211.2,1,0
7730905760251,7730905760251,289.3,1,0
7792150010031,7792150010031,418,1,0
7730187000472,7730187000472,103.4,1,0
7730187000014,7730187000014,56.1,1,0
7730187000052,7730187000052,56.1,1,0
7730187000106,7730187000106,103.4,1,0
7730187000199,7730187000199,111.1,1,0
7730187000298,7730187000298,82.5,1,0
7730187000328,7730187000328,75.9,1,0
7730187000717,7730187000717,93.5,1,0
7730187000724,7730187000724,74.8,1,0
7730187307809,7730187307809,49.5,1,0
7730187000762,7730187000762,72.6,1,0
7730187007891,7730187007891,51.7,1,0
7791600093242,7791600093242,1411.3,1,0
7840508010704,7840508010704,360.8,1,0
7840508011787,7840508011787,360.8,1,0
7840508011794,7840508011794,360.8,1,0
7840508010414,7840508010414,400.4,1,0
7840508010421,7840508010421,400.4,1,0
7840508008749,7840508008749,260.7,1,0
7840508008756,7840508008756,260.7,1,0
7798082443343,7798082443343,4543,1,0
7798082443404,7798082443404,9017.8,1,0
7798082443411,7798082443411,9017.8,1,0
7798082443442,7798082443442,9017.8,1,0
7798082443831,7798082443831,11403.7,1,0
7798082443848,7798082443848,11403.7,1,0
7798082443855,7798082443855,11403.7,1,0
7798082443862,7798082443862,11403.7,1,0
7798082443879,7798082443879,11403.7,1,0
7798082444883,7798082444883,16354.8,1,0
7798082443749,7798082443749,16354.8,1,0
7798082444890,7798082444890,15116.2,1,0
7798082443756,7798082443756,15116.2,1,0
7798082444913,7798082444913,6859.6,1,0
7798082443824,7798082443824,6859.6,1,0
7840508010650,7840508010650,146.3,1,0
7840508010667,7840508010667,146.3,1,0
7840508010278,7840508010278,146.3,1,0
7840508009289,7840508009289,146.3,1,0
7840508010360,7840508010360,188.1,1,0
7840508010377,7840508010377,188.1,1,0
7840508010391,7840508010391,188.1,1,0
7840508009234,7840508009234,188.1,1,0
7840508009241,7840508009241,188.1,1,0
7798082444234,7798082444234,7731.9,1,0
